"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.98885957524613e-13,-0.67694912706159,0.754,0.744,2.57920331386821e-08,"13","Rpl30"
1.07622545838027e-12,-0.643555489200589,0.819,0.818,3.47459389238071e-08,"13","Rpsa"
1.09574863901478e-12,0.30024405261547,0.708,0.458,3.53762448105923e-08,"13","Nfat5"
1.14876776155113e-12,0.268062715028784,0.555,0.33,3.70879671816782e-08,"13","Snrpn"
1.20723010427206e-12,-0.891552844649538,0.206,0.383,3.89754239164234e-08,"13","Osbpl6"
1.33198277144411e-12,0.360602393021585,0.74,0.503,4.30030637760731e-08,"13","Cdc42se2"
1.33881571463908e-12,0.415095595136495,0.968,0.871,4.32236653471227e-08,"13","Rtn1"
1.642106848584e-12,-0.879798921092078,0.263,0.438,5.30154196065344e-08,"13","Cadm1"
1.65748396729485e-12,-0.586551159537883,0.708,0.722,5.35118698841142e-08,"13","Nsg2"
1.94184127770077e-12,-0.77704836106517,0.046,0.214,6.26923456505693e-08,"13","Adamts18"
2.07845007565436e-12,0.315255553334271,0.708,0.463,6.7102760692501e-08,"13","Gls"
2.12432768627433e-12,-0.738672569892762,0.085,0.259,6.85839193513666e-08,"13","Prkd1"
2.18855300701434e-12,-0.683545124919762,0.765,0.768,7.06574338314579e-08,"13","Rps26"
2.2017421441976e-12,0.278031981952539,0.484,0.275,7.10832451254194e-08,"13","Gmds"
2.83993576452103e-12,-0.643752577099349,0.093,0.265,9.16873261575613e-08,"13","Gab1"
2.88566607142625e-12,-0.660405369743914,0.73,0.742,9.31637291159966e-08,"13","Rpl21"
2.9994725991754e-12,0.270760445929383,0.562,0.347,9.68379728643779e-08,"13","Zwint"
3.03904104476613e-12,-0.684810611524617,0.786,0.795,9.81154401302746e-08,"13","Rps7"
3.16883681761726e-12,0.285008095356307,0.641,0.405,1.02305896656773e-07,"13","Zfp407"
3.406594430207e-12,0.310910941901682,0.708,0.475,1.09981901179233e-07,"13","Mkln1"
3.8103910181812e-12,0.258797023353516,0.644,0.398,1.2301847402198e-07,"13","Hmgn3"
4.34626251654862e-12,-1.07787728335764,0.512,0.584,1.40319085346772e-07,"13","Grin2b"
4.60386591482411e-12,-0.678249328161244,0.776,0.76,1.48635811060096e-07,"13","Rps15a"
4.67209230631121e-12,-0.60234513966113,0.121,0.298,1.50838500109257e-07,"13","Smarcd3"
4.91233463511228e-12,-1.18825096192382,0.27,0.428,1.585947236946e-07,"13","Arpp21"
5.35832846981359e-12,0.260848534252326,0.48,0.277,1.72993634647932e-07,"13","Hip1"
6.03392425606376e-12,0.309894505523135,0.726,0.492,1.94805244607018e-07,"13","Kif1a"
6.07796699227531e-12,-0.598812044177528,0.858,0.812,1.96227164345608e-07,"13","Rpl11"
6.65265259091387e-12,0.270706534823636,0.609,0.375,2.14780888897654e-07,"13","Ttc19"
6.86194140146032e-12,-0.905062722803942,0.185,0.358,2.21537778146147e-07,"13","Ephb1"
7.82497012510685e-12,-0.533228754426923,0.726,0.73,2.52629160489075e-07,"13","Sumo2"
8.03414477031877e-12,-0.529089617989655,0.651,0.69,2.59382363909741e-07,"13","Ptbp2"
8.4404895015335e-12,-0.574297988757147,0.053,0.215,2.72501203557009e-07,"13","Peli2"
8.46101951118214e-12,0.280942863160613,0.68,0.417,2.73164014918515e-07,"13","Bex3"
1.02987544082536e-11,-0.66430917967408,0.633,0.671,3.32495286070467e-07,"13","Rpl5"
1.03082349542462e-11,0.256880540271579,0.52,0.307,3.32801365497839e-07,"13","Plcl2"
1.04609644108391e-11,-0.60448695877083,0.057,0.22,3.3773223600394e-07,"13","Pantr2"
1.34896046023627e-11,-0.636013343858441,0.733,0.746,4.35511884587279e-07,"13","Rps2"
1.35887848365696e-11,0.312176780840008,0.495,0.293,4.38713918448651e-07,"13","Gm26917"
1.50362686095024e-11,-0.728006862436775,0.338,0.463,4.85445932057785e-07,"13","Cdk4"
1.5387841091657e-11,-0.645336171021744,0.274,0.429,4.96796449644147e-07,"13","St8sia2"
1.58229488334143e-11,-0.74504749372647,0.221,0.377,5.10843903086781e-07,"13","Ankrd6"
1.72758980405046e-11,-0.684212514982122,0.626,0.682,5.57752368237691e-07,"13","Rps23"
1.84196043330487e-11,-0.58718243522637,0.107,0.273,5.94676925892478e-07,"13","Prdm8"
1.93850721997853e-11,-0.535707417951398,0.73,0.709,6.25847055970067e-07,"13","Srsf3"
2.04837813226911e-11,-1.33633161587215,0.338,0.467,6.61318880003084e-07,"13","Hmgb2"
2.18804122342612e-11,-0.664233465351983,0.619,0.66,7.06409108983124e-07,"13","Rpl27"
2.6210550682948e-11,-0.661158962260406,0.11,0.277,8.46207628798977e-07,"13","Sorl1"
2.6760627743579e-11,-0.404387239884577,0.936,0.913,8.63966866701448e-07,"13","Tubb5"
3.03511339451976e-11,-0.654837718130458,0.456,0.561,9.79886359420704e-07,"13","Bcl9"
3.60441318111961e-11,-0.567342704300971,0.683,0.722,1.16368479552447e-06,"13","C530008M17Rik"
3.79285737510526e-11,-1.03713157431214,0.128,0.288,1.22452400355273e-06,"13","Creb5"
3.96587815378916e-11,0.255242315090893,0.548,0.334,1.28038376195083e-06,"13","Mpp6"
3.97168524180669e-11,-0.685403610215952,0.63,0.627,1.28225858031729e-06,"13","Hnrnpa1"
4.38624334824763e-11,0.344336036158736,0.74,0.545,1.41609866498175e-06,"13","Trim44"
4.74630679457046e-11,-0.666921498634862,0.751,0.726,1.53234514862707e-06,"13","Rpl13a"
5.20615035323275e-11,-0.572302375192934,0.562,0.643,1.68080564154119e-06,"13","Cask"
5.35860280649225e-11,-0.743800584840451,0.238,0.391,1.73002491607602e-06,"13","Serpini1"
6.21189446743309e-11,-0.851807161893874,0.413,0.522,2.00551012881077e-06,"13","Rbfox3"
6.236922260122e-11,-0.505303587440318,0.662,0.688,2.01359035168039e-06,"13","Hnrnph3"
6.84805963639584e-11,-0.637397868431346,0.69,0.695,2.2108960536104e-06,"13","Rplp2"
7.44619301138556e-11,-0.702296293669581,0.705,0.688,2.40400341372583e-06,"13","Rpl7"
8.29944260727116e-11,-0.912772694991014,0.278,0.419,2.6794750457575e-06,"13","Tmtc2"
8.9495888200022e-11,-0.552772113170743,0.843,0.825,2.88937475053771e-06,"13","Rpl27a"
1.02357851132587e-10,-0.651253040762555,0.281,0.427,3.30462322381558e-06,"13","Acp1"
1.04718678316136e-10,-0.603548790724238,0.829,0.796,3.38084252943644e-06,"13","Rpl6"
1.18199277736114e-10,0.324367569921562,0.719,0.498,3.81606368171044e-06,"13","Erc1"
1.19822615350966e-10,-0.650744879616456,0.189,0.349,3.86847313660594e-06,"13","Etv6"
1.20559025003718e-10,-0.798442036723448,0.395,0.494,3.89224812224503e-06,"13","Elmod1"
1.31029625439097e-10,0.25676803284849,0.979,0.867,4.23029145730126e-06,"13","Ptprs"
1.377770622083e-10,-0.67337958544623,0.068,0.218,4.44813245339496e-06,"13","Fbn2"
1.59373380300242e-10,-0.711041620860747,0.772,0.734,5.14536958299333e-06,"13","Phactr1"
1.89035015787408e-10,-0.640065448927197,0.459,0.544,6.10299548469648e-06,"13","Lmnb1"
1.92374993393192e-10,-0.625514631718544,0.135,0.296,6.21082666169921e-06,"13","Prex1"
2.11656546000616e-10,-0.623455753665618,0.758,0.742,6.8333315876299e-06,"13","Rps16"
2.13668591052809e-10,-0.6373457786456,0.16,0.314,6.89829046213993e-06,"13","St8sia4"
2.42927688759296e-10,-0.629846194963379,0.139,0.291,7.84292043159387e-06,"13","Ube2ql1"
2.43630964549887e-10,-0.948374420494674,0.075,0.228,7.8656256904931e-06,"13","Ldb2"
2.48540934883564e-10,-0.569954537038451,0.128,0.283,8.02414408271587e-06,"13","Mmd2"
2.96736229234e-10,-0.787450427833812,0.875,0.808,9.5801291608197e-06,"13","Zeb2"
3.08315887504512e-10,-0.492455664890681,0.698,0.694,9.95397842808319e-06,"13","Hnrnph1"
3.09861778295032e-10,-0.646429414695413,0.406,0.511,1.00038875122551e-05,"13","Lncppara"
3.13008802814107e-10,-0.520823067324881,0.851,0.803,1.01054891988534e-05,"13","Rpl18"
3.24122227080535e-10,-0.745769499489466,0.071,0.22,1.04642861012951e-05,"13","Cdk6"
3.29983924165458e-10,0.283674752342239,0.826,0.599,1.06535309916818e-05,"13","Gtdc1"
3.63925082459854e-10,-0.878653340831682,0.705,0.662,1.17493212872164e-05,"13","Lrrc7"
4.14833886782068e-10,0.268178235291424,0.762,0.53,1.33929120347591e-05,"13","Cdk8"
4.49175713265071e-10,-0.539788380622222,0.676,0.668,1.45016379027628e-05,"13","Eif4a1"
4.90221416226176e-10,0.250140036898469,0.826,0.611,1.58267984228621e-05,"13","Zmiz1"
5.11102283158077e-10,-0.500009503141699,0.06,0.207,1.65009372117585e-05,"13","G630016G05Rik"
5.32917117004946e-10,-0.56002079751747,0.779,0.761,1.72052291225047e-05,"13","Rpl39"
5.68048144462719e-10,-0.534919724978429,0.117,0.27,1.83394343439789e-05,"13","Pcdh8"
6.60691173459394e-10,-0.840878546815229,0.1,0.25,2.13304145351365e-05,"13","Pde4b"
6.72166275536046e-10,0.250379609556286,0.726,0.494,2.17008882056812e-05,"13","Tcf25"
6.91121212735637e-10,0.285466720011321,0.367,0.209,2.231284835317e-05,"13","Arhgef26"
6.95913431227766e-10,-0.390439921139943,0.9,0.899,2.24675651271884e-05,"13","Tmsb10"
7.47732355778022e-10,0.296833098963673,0.786,0.565,2.41405391062934e-05,"13","Map4k3"
7.56746392967453e-10,-0.600603636194287,0.58,0.626,2.44315572969542e-05,"13","Srgap2"
7.62121760459326e-10,-0.581576091931891,0.171,0.32,2.46051010364294e-05,"13","Itpk1"
7.81506456971251e-10,-0.790723483827962,0.089,0.236,2.52309359633168e-05,"13","Bmpr1b"
8.73622169126524e-10,0.256129118550223,0.37,0.216,2.82048917302498e-05,"13","Sh3pxd2b"
8.94135124559183e-10,-0.67834604713572,0.516,0.56,2.88671524963932e-05,"13","Rpl22"
9.83726966106014e-10,-0.475347985534575,0.053,0.193,3.17596251007327e-05,"13","Tead2"
1.0483200855609e-09,-1.57426587222283,0.477,0.559,3.38450139623336e-05,"13","Fabp7"
1.0638968903048e-09,-0.504610350390065,0.633,0.655,3.43479111034905e-05,"13","Cbx3"
1.08097423187886e-09,0.30020168961496,0.573,0.382,3.48992530762089e-05,"13","Hdac8"
1.12070926453722e-09,-0.537696696236959,0.747,0.753,3.6182098605584e-05,"13","Rps19"
1.14146938668073e-09,0.282368756742782,0.648,0.432,3.68523391489873e-05,"13","Fut9"
1.22806319056682e-09,-0.562591364611041,0.05,0.185,3.96480201074497e-05,"13","Notch1"
1.30537042565235e-09,-0.604663720881359,0.085,0.229,4.21438841921863e-05,"13","Adamts3"
1.36691414158698e-09,0.250505733339368,0.858,0.659,4.41308230611355e-05,"13","Dennd1a"
1.39526676690327e-09,-0.611605779153886,0.242,0.381,4.50461875694719e-05,"13","G2e3"
1.43620094916056e-09,0.291254358577915,0.765,0.551,4.63677476436488e-05,"13","Apba2"
1.49263380355697e-09,-0.596780630619428,0.221,0.366,4.81896823478367e-05,"13","Fam107b"
1.53813611623664e-09,-0.589359760356938,0.093,0.235,4.96587245126998e-05,"13","Gm16152"
2.27551026891971e-09,-0.646419388715634,0.609,0.609,7.34648490320727e-05,"13","Lhx2"
2.40973490638605e-09,-0.593515445495553,0.267,0.398,7.77982914526737e-05,"13","Cnn3"
2.4529158830933e-09,-0.575296993349746,0.619,0.638,7.91923892856673e-05,"13","Npm1"
2.65023232806786e-09,-0.600939464537006,0.078,0.216,8.55627507116707e-05,"13","Gm11146"
2.71844922234279e-09,-0.742589662517513,0.253,0.38,8.77651331433369e-05,"13","Rnf180"
3.01963257672584e-09,-0.591724822271836,0.391,0.49,9.74888377395938e-05,"13","Bcl7a"
3.02802562421436e-09,-0.672373577389214,0.103,0.244,9.77598072777605e-05,"13","2600014E21Rik"
3.26977805471807e-09,-0.586468228611042,0.694,0.709,0.000105564784496573,"13","Rpl34"
3.38403324258872e-09,-0.555425296073928,0.139,0.282,0.000109253513236977,"13","Lmo1"
3.50992296855847e-09,-0.594110072798569,0.423,0.49,0.00011331786303991,"13","Anp32a"
3.64534979524129e-09,-0.404245917134806,0.737,0.728,0.000117690118139365,"13","Sfpq"
3.64573001949479e-09,-0.555711213948245,0.733,0.711,0.000117702393679389,"13","Rpl36"
3.70350821109849e-09,-0.575963215546539,0.541,0.599,0.000119567762595315,"13","2700081O15Rik"
3.98493111395368e-09,-0.667867304637304,0.064,0.198,0.000128653501013994,"13","Rorb"
4.40093401847562e-09,-0.557391114751912,0.046,0.176,0.000142084154786485,"13","Grb10"
4.79621315730301e-09,-0.612059580236807,0.762,0.731,0.000154845741783528,"13","Rpl24"
4.91300403699994e-09,-0.579034146617428,0.79,0.781,0.000158616335334543,"13","Sorbs2"
5.09137932613284e-09,-0.485826523736067,0.064,0.198,0.000164375181544199,"13","Sstr2"
5.27457013672039e-09,-0.473964490413026,0.078,0.213,0.000170289496864018,"13","Gm20646"
5.29164220869828e-09,-0.861342158122855,0.203,0.34,0.000170840668707824,"13","Bcl11b"
5.44169850676816e-09,-0.452112533710924,0.114,0.258,0.00017568523629101,"13","Prkd3"
5.50321078144923e-09,-0.69013496491239,0.359,0.464,0.000177671160079088,"13","H1f0"
5.60708170939855e-09,-0.683335459863317,0.238,0.376,0.000181024632987932,"13","Mdga1"
5.65725642135766e-09,-0.700686949693776,0.534,0.588,0.000182644523563532,"13","Dmd"
6.22594081943539e-09,-0.94623076677414,0.057,0.189,0.000201004499355472,"13","Ptprt"
6.71448191543522e-09,-0.729082611063909,0.103,0.241,0.000216777048639826,"13","Tnr"
7.35728079544224e-09,-0.442771046610814,0.904,0.859,0.000237529810480853,"13","Nfix"
7.77647593138482e-09,-0.578478769535873,0.324,0.45,0.000251063525444759,"13","Efnb2"
7.91372596481734e-09,-0.51494979329243,0.135,0.276,0.000255494642774128,"13","Phactr4"
8.45849802719685e-09,0.253786654995306,0.509,0.332,0.00027308260880805,"13","Prdm10"
9.99216814850291e-09,-0.47280645446733,0.071,0.202,0.000322597148674417,"13","Ryr1"
1.00711081199583e-08,-0.460933035195772,0.769,0.747,0.000325145725652853,"13","Ppp1r14b"
1.06136962549238e-08,-0.567235564762411,0.47,0.546,0.000342663183590215,"13","Cenpv"
1.07541199291934e-08,-0.561111152144436,0.641,0.654,0.000347196761914008,"13","Rpl3"
1.26600169146825e-08,-0.4711232757413,0.669,0.656,0.000408728646090523,"13","Smarcc1"
1.30990100672938e-08,-0.871124189576654,0.128,0.262,0.00042290154002258,"13","Gli3"
1.37395788654908e-08,-0.561888193008416,0.181,0.329,0.000443582303672371,"13","Gjc1"
1.42762302004828e-08,-0.49381928124902,0.032,0.151,0.000460908092022588,"13","Tcf7l2"
1.42769152615785e-08,0.25144752129,0.989,0.889,0.000460930209220062,"13","Son"
1.44673200960709e-08,-0.562206802974544,0.185,0.322,0.000467077429301649,"13","Csrp2"
1.99899636542215e-08,-0.429137331453628,0.064,0.193,0.000645375976576541,"13","Kcnip3"
2.23557321012191e-08,-0.46796849999238,0.808,0.786,0.000721754810887858,"13","Rplp1"
2.37625768763066e-08,-0.596192413518116,0.384,0.475,0.000767174794451557,"13","Znrf2"
2.43016062026334e-08,-0.531059245859404,0.342,0.452,0.000784577356252019,"13","Ctnnd1"
2.49091658633806e-08,-0.602076994700439,0.708,0.707,0.000804192419899242,"13","Rpl17"
2.69897964774231e-08,-0.538690784205286,0.078,0.208,0.000871365579273604,"13","Scube1"
2.83353830430288e-08,-0.51193791007596,0.612,0.646,0.000914807841544183,"13","Jund"
2.8469325459484e-08,-0.611237558619445,0.534,0.579,0.000919132172459441,"13","Eif1b"
2.9248785918849e-08,-0.694176867181361,0.367,0.446,0.00094429705339004,"13","Abracl"
3.09013982413454e-08,-0.696749718886776,0.95,0.794,0.000997651642221838,"13","Myt1l"
3.33228589779242e-08,-0.517831430165017,0.673,0.655,0.00107582850210228,"13","Oaz1"
3.37854398009399e-08,-0.486955920669201,0.473,0.547,0.00109076292397334,"13","Nono"
3.57867044877886e-08,-0.409624157547273,0.078,0.208,0.00115537375438826,"13","Herc3"
3.61686850531362e-08,0.264167146842952,0.601,0.412,0.0011677059969405,"13","Vgll4"
3.73138944544025e-08,-0.438688267215546,0.687,0.683,0.00120467908246039,"13","Dbn1"
3.73703100920302e-08,-0.547335366585964,0.815,0.765,0.0012065004613212,"13","Rps20"
3.90052223129966e-08,-0.510070820700358,0.103,0.228,0.00125928360237509,"13","Rlbp1"
3.99521143310488e-08,-0.502074962700674,0.128,0.259,0.00128985401117791,"13","Rgl1"
4.02751716903056e-08,-0.391036373277288,0.826,0.775,0.00130028391802152,"13","Ptms"
4.08269931672723e-08,-0.495767662256878,0.238,0.371,0.00131809947440538,"13","Upf3b"
4.15157424228571e-08,-0.458469818090608,0.676,0.669,0.00134033574412194,"13","Hnrnpk"
4.3998200818596e-08,-0.545071079771836,0.523,0.573,0.00142048191342837,"13","Scd2"
4.57389190087371e-08,-0.710671729320728,0.754,0.744,0.00147668100019708,"13","Pde4d"
4.60855910858927e-08,-0.523181585463812,0.345,0.461,0.00148787330820804,"13","Ncan"
4.71472238277028e-08,-0.568994364066921,0.555,0.565,0.00152214812127739,"13","Snrpg"
4.80355304153372e-08,-0.81485317839978,0.128,0.254,0.00155082709945916,"13","Pdzrn3"
4.91810203120647e-08,-0.433757885072281,0.851,0.828,0.00158780924077501,"13","Rpl41"
5.79543735029401e-08,-0.337292115643494,0.95,0.912,0.00187105694854242,"13","Hsp90ab1"
6.25550368163269e-08,-0.578341423445614,0.74,0.709,0.00201958936361511,"13","Rpl26"
6.35719381193885e-08,-0.426938742973365,0.05,0.165,0.00205242002218446,"13","Spata13"
6.79286387202481e-08,-0.513574804670558,0.555,0.592,0.00219307610108321,"13","Set"
6.92992977115528e-08,-0.550386656243452,0.498,0.541,0.00223732782661748,"13","Sbk1"
7.51964256743045e-08,-0.52113057104329,0.335,0.44,0.00242771660289492,"13","Mex3a"
